DATE,DI1F17,DI1F18,DI1F19,DI1F20,DI1F21,DI1F22,DI1F23,DI1F24,DI1F25,DI1F26,DI1F27,DI1F30,DI1J17,DI1J18,DI1J19,DI1J20,DI1J21,DI1K16,DI1M16,DI1N16,DI1N17,DI1N18,DI1N19,DI1N20,DI1N21,DI1N22,DI1N23,DI1N24,DI1Q16,DI1U16,DI1V16,DI1V17,DI1V18,DI1V19,DI1V20,DI1V21,DI1X16
2016-04-25 10:05:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,,,,238.0,485.0,735.0,989.0,,,,,299.0,548.0,797.0,1050.0,,,,,,,,363.0,612.0,863.0,1115.0,,
2016-04-25 10:10:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,,2686.0,,238.0,,735.0,989.0,,,,,,,,1050.0,,,,,,,,,,,1115.0,1366.0,
2016-04-25 10:15:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,,,,,299.0,548.0,797.0,1050.0,,,,,,,,363.0,612.0,863.0,1115.0,,
2016-04-25 10:20:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,,,,,48.0,299.0,548.0,797.0,,,,,,,,,363.0,612.0,863.0,,,
2016-04-25 10:25:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,1239.0,,,,299.0,548.0,797.0,1050.0,1301.0,,,,,,113.0,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 10:30:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,,2183.0,2436.0,2686.0,,238.0,,735.0,,1239.0,,,,299.0,548.0,797.0,,1301.0,,,,,,,363.0,,863.0,,1366.0,
2016-04-25 10:35:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,1239.0,,,,299.0,548.0,797.0,1050.0,1301.0,,,,,92.0,,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 10:40:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,,,,,299.0,548.0,797.0,1050.0,,,,,,,,363.0,612.0,863.0,1115.0,,
2016-04-25 10:45:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,1239.0,,,,299.0,548.0,797.0,1050.0,1301.0,,,,,,,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 10:50:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,1239.0,,,,299.0,548.0,797.0,1050.0,1301.0,,,,,,,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 10:55:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,1239.0,5.0,26.0,,299.0,548.0,797.0,1050.0,1301.0,,,,,,,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 11:05:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,,735.0,989.0,,,,48.0,299.0,548.0,797.0,1050.0,,,,,,,113.0,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 11:10:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,,,,,,,,48.0,,548.0,797.0,,,,,,,,,,,863.0,,,
2016-04-25 11:15:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,1239.0,,,,299.0,548.0,797.0,1050.0,1301.0,,,,,,,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 11:20:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,1239.0,,26.0,48.0,299.0,548.0,797.0,1050.0,1301.0,,,,,,113.0,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 11:25:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,,,,,26.0,48.0,299.0,548.0,797.0,1050.0,,,,,69.0,,,363.0,612.0,863.0,,1366.0,
2016-04-25 11:30:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,,,,,,,,299.0,,797.0,,,,,,,,113.0,,,863.0,,,
2016-04-25 11:35:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,,1239.0,,,,299.0,548.0,797.0,1050.0,1301.0,,,,,,,363.0,612.0,863.0,1115.0,1366.0,133.0
2016-04-25 11:45:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,,,,48.0,299.0,,797.0,1050.0,,,,,,,113.0,,612.0,863.0,1115.0,,
2016-04-25 11:50:00,175.0,424.0,674.0,927.0,1178.0,1429.0,,,2183.0,,,,238.0,485.0,735.0,,,,,,299.0,548.0,797.0,,,,,,,,,,612.0,863.0,,,
2016-04-25 11:55:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,1239.0,,,,299.0,548.0,797.0,1050.0,1301.0,,,,,,,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 12:00:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,,,,,,,,,,,797.0,,,,,,,,,,612.0,,,,
2016-04-25 12:05:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,,,,,299.0,,797.0,1050.0,,,,,,,,363.0,,863.0,1115.0,1366.0,
2016-04-25 12:10:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,,,989.0,1239.0,,,,299.0,,797.0,1050.0,1301.0,,,,,,,,,863.0,1115.0,1366.0,
2016-04-25 12:15:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,,485.0,735.0,989.0,1239.0,,,,299.0,548.0,797.0,1050.0,1301.0,,,,,92.0,,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 12:20:00,,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,,485.0,735.0,,,,,,299.0,548.0,797.0,,,,,,,,,,612.0,863.0,1115.0,,
2016-04-25 12:25:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,1239.0,,,,299.0,548.0,797.0,1050.0,1301.0,,,,,92.0,,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 12:30:00,,424.0,674.0,927.0,1178.0,1429.0,1680.0,,2183.0,2436.0,2686.0,,,,,,,,,,299.0,,797.0,,,,,,,,113.0,,,863.0,,,
2016-04-25 12:35:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,,735.0,,,,,,299.0,548.0,797.0,1050.0,,,,,,,,363.0,612.0,863.0,,,
2016-04-25 12:40:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,1239.0,,,,299.0,548.0,797.0,1050.0,1301.0,,,,,,,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 12:45:00,,424.0,674.0,927.0,1178.0,1429.0,1680.0,,2183.0,,,,,,,,,,,,299.0,,797.0,1050.0,,,,,,,,,,863.0,1115.0,,
2016-04-25 12:55:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,,2183.0,,,,238.0,,,,,,,48.0,299.0,548.0,797.0,,,,,,69.0,,,,612.0,,1115.0,,
2016-04-25 13:15:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,,,,,48.0,299.0,548.0,797.0,1050.0,,,,,,,113.0,363.0,612.0,863.0,1115.0,,
2016-04-25 13:25:00,,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,,,,,,735.0,,,,,,299.0,548.0,,,,,,,,,,,,863.0,,,
2016-04-25 13:30:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,,2686.0,,238.0,,,,,,,,299.0,,,,,,,,,,,363.0,,863.0,,,
2016-04-25 13:40:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,,,,,,,,,,,,,,,,,,,,,612.0,,,,
2016-04-25 13:45:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,,485.0,,,,,,,299.0,548.0,,1050.0,1301.0,,,,,92.0,,363.0,612.0,,,1366.0,
2016-04-25 13:50:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,1239.0,,,,299.0,548.0,797.0,1050.0,1301.0,,,,,,,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 13:55:00,175.0,424.0,674.0,927.0,1178.0,,1680.0,1929.0,2183.0,2436.0,2686.0,,,485.0,735.0,,,,,,299.0,548.0,797.0,,,,,,,,,363.0,612.0,863.0,,,
2016-04-25 14:00:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,,,,,,299.0,548.0,797.0,,,,,,,,,,612.0,863.0,,,
2016-04-25 14:05:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,1239.0,,,,299.0,548.0,797.0,1050.0,1301.0,,,,,,,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 14:10:00,,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,,485.0,735.0,989.0,,,,,299.0,,797.0,1050.0,,,,,,,,,612.0,863.0,,,
2016-04-25 14:15:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,,,,,299.0,548.0,797.0,1050.0,,,,,,,,363.0,612.0,863.0,1115.0,,
2016-04-25 14:25:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,,485.0,735.0,989.0,1239.0,,26.0,48.0,299.0,548.0,797.0,1050.0,1301.0,,,,,,113.0,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 14:30:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,,,,,,,,,,,,,,797.0,,,,,,,,,363.0,612.0,863.0,,,
2016-04-25 14:35:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,,485.0,735.0,989.0,1239.0,,,48.0,299.0,548.0,797.0,1050.0,1301.0,,,,,,,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 14:40:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,,,,,735.0,,1239.0,,,,299.0,,797.0,,1301.0,,,,,,,,612.0,863.0,,1366.0,
2016-04-25 14:50:00,,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,,485.0,735.0,989.0,1239.0,,,,299.0,548.0,797.0,1050.0,1301.0,,,,,,,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 14:55:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,,485.0,735.0,989.0,1239.0,,,,299.0,548.0,797.0,1050.0,1301.0,,,,,,,,612.0,863.0,1115.0,1366.0,
2016-04-25 15:00:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,,485.0,735.0,989.0,1239.0,,,48.0,299.0,548.0,797.0,1050.0,1301.0,,,,,,,,612.0,863.0,1115.0,1366.0,
2016-04-25 15:05:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,,,735.0,,,,,,299.0,,797.0,,,,,,,,,,612.0,863.0,,,
2016-04-25 15:15:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,238.0,485.0,735.0,989.0,1239.0,,,,299.0,548.0,797.0,1050.0,1301.0,,,,,,,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 15:20:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,,,,,,,,,299.0,548.0,797.0,,,,,,,,,363.0,,,,,
2016-04-25 15:25:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,2436.0,2686.0,,,485.0,735.0,989.0,1239.0,,,,299.0,548.0,797.0,1050.0,1301.0,,,,,,,363.0,612.0,863.0,1115.0,1366.0,
2016-04-25 15:35:00,175.0,424.0,674.0,927.0,1178.0,,1680.0,1929.0,2183.0,,,,238.0,485.0,,,,,,,299.0,,,,,,,,,92.0,,363.0,,863.0,,,
2016-04-25 15:40:00,175.0,424.0,674.0,927.0,1178.0,1429.0,1680.0,1929.0,2183.0,,2686.0,,,,,,,,,,,,797.0,,,,,,,,,363.0,,,,,
2016-04-26 09:20:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,1238.0,,,,298.0,547.0,796.0,1049.0,1300.0,,,,,,112.0,362.0,611.0,862.0,1114.0,1365.0,132.0
2016-04-26 09:25:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,1238.0,,,,298.0,547.0,796.0,1049.0,1300.0,,,,68.0,,,362.0,611.0,862.0,1114.0,1365.0,
2016-04-26 09:30:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,1238.0,,,47.0,298.0,547.0,796.0,1049.0,1300.0,,,,,,112.0,362.0,611.0,862.0,1114.0,1365.0,132.0
2016-04-26 09:35:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,1238.0,,,,298.0,547.0,796.0,1049.0,1300.0,,,,,91.0,112.0,362.0,611.0,862.0,1114.0,1365.0,132.0
2016-04-26 09:40:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,,,,,,,298.0,547.0,,1049.0,,,,,,,112.0,362.0,611.0,,1114.0,,132.0
2016-04-26 09:45:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,,,,,298.0,547.0,796.0,,,,,,,,112.0,362.0,611.0,862.0,1114.0,,132.0
2016-04-26 09:50:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,,,,25.0,,298.0,547.0,,1049.0,1300.0,,,,68.0,,,362.0,611.0,862.0,,1365.0,132.0
2016-04-26 09:55:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,1238.0,4.0,,,298.0,547.0,796.0,1049.0,1300.0,,,,,,112.0,362.0,611.0,862.0,1114.0,1365.0,
2016-04-26 10:00:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,,,734.0,988.0,,,25.0,,298.0,547.0,,1049.0,,,,,,91.0,,,611.0,862.0,1114.0,,132.0
2016-04-26 10:05:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,1238.0,,25.0,,298.0,547.0,796.0,1049.0,1300.0,,,,,,112.0,362.0,611.0,862.0,1114.0,1365.0,
2016-04-26 10:10:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,,2685.0,,237.0,484.0,734.0,,,4.0,25.0,,298.0,547.0,796.0,,,,,,,,112.0,362.0,611.0,862.0,,,132.0
2016-04-26 10:15:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,,,,237.0,484.0,734.0,988.0,1238.0,,,,298.0,547.0,796.0,1049.0,1300.0,,,,68.0,,,362.0,611.0,862.0,1114.0,1365.0,
2016-04-26 10:20:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,1238.0,4.0,25.0,,298.0,547.0,796.0,1049.0,1300.0,,,,,,,362.0,611.0,862.0,1114.0,1365.0,
2016-04-26 10:25:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,,,237.0,484.0,734.0,,,,25.0,,298.0,547.0,796.0,1049.0,,,,,,,,362.0,611.0,862.0,1114.0,1365.0,132.0
2016-04-26 10:30:00,174.0,423.0,673.0,926.0,1177.0,,,,2182.0,,,,237.0,484.0,,,,,,,298.0,547.0,,,,,,,,,,362.0,611.0,,,,132.0
2016-04-26 10:35:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,1238.0,,25.0,,298.0,547.0,796.0,1049.0,1300.0,,,,,91.0,,362.0,611.0,862.0,1114.0,1365.0,132.0
2016-04-26 10:40:00,,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,,,,,47.0,298.0,547.0,796.0,,,,,,,,,362.0,611.0,862.0,1114.0,,
2016-04-26 10:45:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,,484.0,734.0,988.0,,,25.0,,298.0,547.0,796.0,1049.0,,,,,,,,362.0,611.0,862.0,1114.0,1365.0,
2016-04-26 10:50:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,1238.0,,,,298.0,547.0,796.0,1049.0,1300.0,,,,,,112.0,362.0,611.0,862.0,1114.0,1365.0,
2016-04-26 10:55:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,1238.0,,,47.0,298.0,547.0,796.0,1049.0,1300.0,,,,,,112.0,362.0,611.0,862.0,1114.0,1365.0,132.0
2016-04-26 11:00:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,,,,484.0,734.0,988.0,,,,47.0,298.0,547.0,796.0,,,,,,,,112.0,362.0,611.0,862.0,,1365.0,132.0
2016-04-26 11:05:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,1238.0,,,,298.0,547.0,796.0,1049.0,1300.0,,,,,,,362.0,611.0,862.0,1114.0,1365.0,
2016-04-26 11:10:00,174.0,423.0,673.0,,1177.0,,,1928.0,2182.0,,,,237.0,484.0,734.0,,,,,,298.0,,796.0,,,,,,,,,362.0,611.0,,,,
2016-04-26 11:15:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,1238.0,,,,298.0,547.0,796.0,1049.0,1300.0,,,,,,,362.0,611.0,862.0,1114.0,1365.0,132.0
2016-04-26 11:20:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,,,,,,,,734.0,,,,25.0,,298.0,,796.0,1049.0,,,,,,91.0,,,,862.0,,,
2016-04-26 11:25:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,,,734.0,988.0,1238.0,,,,298.0,547.0,796.0,1049.0,1300.0,,,,,,,,611.0,862.0,1114.0,1365.0,
2016-04-26 11:30:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,,,,237.0,484.0,734.0,988.0,,,,47.0,298.0,547.0,796.0,1049.0,,,,,,,,362.0,,862.0,1114.0,1365.0,132.0
2016-04-26 11:35:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,1238.0,,,,298.0,547.0,796.0,1049.0,1300.0,,,,,,,362.0,611.0,862.0,1114.0,1365.0,132.0
2016-04-26 11:40:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,,484.0,,,,,,47.0,,547.0,,,,,,,,,,,,,,,132.0
2016-04-26 11:45:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,,484.0,734.0,988.0,1238.0,,,47.0,298.0,547.0,796.0,1049.0,1300.0,,,,,,112.0,362.0,611.0,862.0,1114.0,1365.0,132.0
2016-04-26 11:55:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,,484.0,734.0,988.0,,,,,298.0,547.0,796.0,1049.0,,,,,,,,362.0,611.0,862.0,1114.0,,
2016-04-26 12:00:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,,484.0,734.0,988.0,1238.0,,,,298.0,547.0,796.0,1049.0,1300.0,,,,,,,,611.0,862.0,1114.0,1365.0,
2016-04-26 12:05:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,,,,,,,47.0,298.0,547.0,796.0,,,,,,,91.0,,362.0,611.0,862.0,,,132.0
2016-04-26 12:10:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,,,734.0,,,,,,298.0,547.0,796.0,,,,,,,,112.0,,,862.0,,,132.0
2016-04-26 12:15:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,,,,47.0,298.0,547.0,796.0,1049.0,,,,,,,,362.0,611.0,862.0,1114.0,,132.0
2016-04-26 12:20:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,,,,,47.0,298.0,547.0,796.0,1049.0,,,,,,,,362.0,611.0,862.0,,,132.0
2016-04-26 12:25:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,,,,,298.0,547.0,796.0,1049.0,,,,,,,,362.0,611.0,862.0,1114.0,,
2016-04-26 12:30:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,,484.0,734.0,988.0,1238.0,,,,298.0,547.0,796.0,1049.0,1300.0,,,,,,,362.0,611.0,862.0,1114.0,1365.0,
2016-04-26 12:35:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,,,,,298.0,547.0,796.0,1049.0,1300.0,,,,,,112.0,362.0,611.0,862.0,1114.0,1365.0,132.0
2016-04-26 12:40:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,,,,484.0,,988.0,1238.0,4.0,,47.0,298.0,547.0,796.0,1049.0,1300.0,,,,,,,,611.0,862.0,1114.0,,132.0
2016-04-26 12:45:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,,484.0,734.0,988.0,,,25.0,47.0,298.0,547.0,796.0,,,,,,68.0,91.0,,362.0,611.0,862.0,,,
2016-04-26 12:55:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,,2685.0,,237.0,484.0,734.0,,,,,47.0,298.0,547.0,796.0,,,,,,,,,362.0,611.0,862.0,,1365.0,132.0
2016-04-26 13:00:00,,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,,,734.0,988.0,1238.0,,,,,,796.0,1049.0,1300.0,,,,,,,,,862.0,1114.0,1365.0,
2016-04-26 13:05:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,,2685.0,,237.0,,,,,,25.0,47.0,298.0,,796.0,1049.0,,,,,,,,362.0,,862.0,1114.0,,132.0
2016-04-26 13:10:00,174.0,423.0,673.0,926.0,1177.0,,1679.0,1928.0,2182.0,,,,,,,,,,,,298.0,547.0,796.0,,,,,,,,112.0,,611.0,,,,132.0
2016-04-26 13:15:00,174.0,423.0,673.0,926.0,1177.0,,1679.0,1928.0,2182.0,,,,237.0,484.0,,,,,,,298.0,547.0,796.0,1049.0,,,,,,,,362.0,611.0,862.0,1114.0,,132.0
2016-04-26 13:20:00,174.0,423.0,673.0,926.0,1177.0,,1679.0,1928.0,2182.0,2435.0,,,237.0,484.0,,,,,,,298.0,,,1049.0,,,,,,,,,,,1114.0,,132.0
2016-04-26 13:30:00,,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,,484.0,734.0,,,,,,,547.0,,,,,,,,,,,,,,,
2016-04-26 13:35:00,,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,,484.0,734.0,988.0,,,,,,547.0,796.0,1049.0,,,,,,,,,611.0,862.0,,1365.0,132.0
2016-04-26 13:40:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,,,,,298.0,547.0,796.0,1049.0,1300.0,,,,,,,362.0,611.0,862.0,1114.0,1365.0,132.0
2016-04-26 13:45:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,,2685.0,,,484.0,734.0,,,,,,298.0,547.0,796.0,,,,,,,,,362.0,611.0,862.0,,,132.0
2016-04-26 13:50:00,,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,,,734.0,988.0,1238.0,,,,298.0,,796.0,1049.0,1300.0,,,,,,112.0,,,862.0,1114.0,1365.0,
2016-04-26 13:55:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,,,,,298.0,,796.0,1049.0,1300.0,,,,68.0,91.0,112.0,362.0,611.0,862.0,1114.0,1365.0,132.0
2016-04-26 14:00:00,174.0,423.0,673.0,926.0,1177.0,1428.0,1679.0,1928.0,2182.0,2435.0,2685.0,,237.0,484.0,734.0,988.0,1238.0,,,,298.0,547.0,796.0,1049.0,1300.0,,,,,,,362.0,611.0,862.0,1114.0,1365.0,132.0
